x,y,z,som,picos
-13.6836,-18.9883,-7.1562,27300,0
-7.1719,-9.6758,16.2539,27586,0
-12.8008,7.4102,-8.8438,27372,0
-13.0703,-16.5352,-9.2656,27280,0
-10.1211,-12.2031,11.5742,27555,0
-3.2227,15.5703,10.5781,27400,0
-14.4062,-13.5430,-10.0703,27286,0
-11.8828,-13.5430,7.3242,27525,0
-2.1133,7.8320,12.7969,27525,0
-15.5586,-8.4102,-9.4180,27432,0
-13.1836,-16.2617,3.5312,27253,0
-1.8438,4.1914,14.2891,27529,0
-15.6367,-1.4375,-10.5273,27458,0
-15.3281,-18.5273,-1.4102,27236,0
-1.3086,-3.4688,17.7852,27463,0
-4.8711,24.2656,1.6133,27494,0
-16.7461,-18.1406,-9.1094,27275,0
-3.7227,-9.8281,17.2852,27438,0
-2.1133,27.5273,4.7930,27517,0
-16.0195,-17.9453,-11.9844,27272,0
-6.9414,-12.7773,15.1328,27406,0
-1.8086,24.4570,9.5820,27565,0
-13.9844,11.4727,-8.8047,27224,0
-9.2773,-15.4961,11.6523,27374,0
-1.3086,19.5586,15.3672,27570,0
-13.2617,16.6445,-7.0039,27245,0
-11.6523,-17.0234,7.1328,27399,0
-1.0039,13.3867,18.5117,27595,0
-12.5703,23.6484,-8.9180,27595,0
-13.1094,-16.0703,-12.0234,27425,0
-3.9531,5.5352,20.2266,27425,0
-9.8906,31.3945,-12.2148,27614,0
-12.4570,-13.0117,-8.8047,27163,0
-6.9023,-2.3203,21.3477,27381,0
-10.5781,34.3359,-6.1250,27617,0
-10.1211,-5.3086,-11.6719,27219,0
-7.4766,-7.9102,20.1562,27335,0
-6.3672,31.6602,2.8008,27600,0
-11.4219,2.7773,-12.1328,27268,0
-13.8359,-23.0430,-7.6172,27304,0
-5.5234,26.8672,8.7383,27638,0
-10.0820,10.5898,-13.3203,27237,0
-12.1484,-23.2344,-6.1602,27303,0
-8.5117,21.8906,9.8516,27678,0
-4.8711,19.8203,-15.7773,27228,0
-9.6992,-21.7773,-2.5977,27250,0
-15.7109,-18.6758,10.0820,27667,0
-3.7617,27.4844,-16.0430,27270,0
-9.8906,-14.3438,-4.2070,27203,0
-14.6797,-24.5039,8.4336,27203,0
-5.1016,34.4180,-15.2031,27309,0
-9.8555,-8.1016,-5.8945,27309,0
-12.9180,-27.2227,6.0977,27160,0
-9.2383,-2.4727,16.5977,27660,0
-9.2734,-0.3281,-8.9180,27340,0
-9.5078,-26.8359,4.3750,27118,0
-10.9609,-9.3281,14.7539,27638,0
-6.6328,9.4023,-11.9844,27418,0
-6.8633,-23.6562,1.8047,27086,0
-13.9883,-16.6836,12.9922,27620,0
-3.6445,20.7461,-15.6602,27474,0
-6.1367,-19.0977,-0.8359,27056,0
-16.7852,-23.6992,12.1094,27577,0
-14.3320,14.1133,10.5781,27519,0
-6.7852,-13.1602,-2.8281,27051,0
-16.9766,-28.7148,10.0820,27472,0
-12.8008,4.6914,15.2500,27614,0
-6.3672,-5.7266,-6.6172,27080,0
-13.1445,-29.5586,8.3945,27372,0
-13.2617,-3.6211,16.0547,27717,0
-8.2812,33.4258,-9.1875,27104,0
-8.0508,-25.6484,5.7148,27246,0
-15.9414,-12.1250,14.0273,27750,0
-13.3359,23.0039,2.8398,27750,0
-5.6367,-17.8008,0.5820,27188,0
-18.1641,-21.8516,13.3750,27168,0
-15.4062,12.3516,11.8438,27771,0
-1.5391,28.7852,-20.0273,27287,0
-16.3633,-28.2148,12.5312,27083,0
-15.3320,3.7344,14.6016,27738,0
-4.3359,32.1953,-15.8906,27366,0
-11.3438,-28.3320,10.5039,27049,0
-17.1680,-4.0039,13.3359,27699,0
-8.7773,25.6016,-5.7031,27447,0
-7.5547,-23.3125,6.4805,27019,0
-19.8125,-13.9648,12.5312,27619,0
-12.3398,15.8789,4.5664,27557,0
0.5312,23.9609,-18.7656,27014,0
-19.7734,-23.6992,12.6484,27484,0
-14.3711,7.8320,11.1133,27659,0
-1.1562,30.8125,-18.9570,27051,0
-15.7109,-28.4062,12.1875,27351,0
-16.3633,0.7070,12.0352,27729,0
-5.3711,28.1719,-10.7578,27122,0
-1.5781,5.7266,-10.7188,27122,0
-19.7773,-8.2188,11.5742,27196,0
-10.7344,19.0195,1.1562,27752,0
1.1797,18.8281,-17.5391,27214,0
-22.1484,-19.2500,12.4180,27101,0
