x,y,z,som,picos
-5.7539,-3.6992,-1.6016,27434,0
-15.2109,4.7695,-1.1445,27393,0
-6.6328,-3.0859,-1.9102,27422,0
-15.3711,4.9609,-0.7227,27422,0
-6.5586,-1.7070,0.7734,27400,0
-15.2500,4.9219,-0.3398,27413,0
-5.5938,-2.5859,0.5430,27417,0
-8.8555,-1.2852,-2.2148,27394,0
-14.8672,4.7695,0.0430,27445,0
-10.0391,-0.2109,-2.2539,27359,0
-14.1836,4.3828,0.3906,27464,0
-4.4492,-3.9297,-0.0703,27359,0
-13.2969,3.8086,0.6953,27490,0
-4.2188,-4.3125,-0.3789,27357,0
-12.3086,1.8945,-2.1406,27477,0
-4.1836,-4.5430,-0.7227,27407,0
-13.2969,2.8516,-2.0234,27451,0
-11.1211,2.1992,1.0781,27400,0
-4.5234,-4.4258,-1.0664,27461,0
-9.8906,1.2422,1.0781,27409,0
-5.0273,-4.2344,-1.3711,27439,0
-14.7891,4.2695,-1.4883,27446,0
-5.7930,-3.7383,-1.6797,27417,0
-15.2539,4.7305,-1.1445,27480,0
-7.6250,-0.7852,0.9648,27387,0
-6.7109,-3.0859,-1.9102,27387,0
-6.5586,-1.7070,0.7344,27506,0
-7.7852,-2.2422,-2.0625,27392,0
-15.2500,5.0352,-0.3008,27508,0
-8.8945,-1.3242,-2.2148,27422,0
-14.7891,4.8438,0.1211,27503,0
-4.9102,-3.3164,0.3125,27427,0
-10.0000,-0.2891,-2.2539,27518,0
-4.4883,-3.8906,0.0078,27439,0
-11.1875,0.7461,-2.2539,27499,0
-13.3359,3.8086,0.6562,27458,0
-12.2266,1.7812,-2.1406,27494,0
-12.2656,3.0430,0.8867,27496,0
-4.1836,-4.5039,-0.7227,27452,0
-11.2266,2.2773,1.0391,27538,0
-4.4102,-4.4648,-1.0664,27433,0
-14.0625,3.5039,-1.7930,27535,0
-10.0039,1.3203,1.0781,27435,0
-14.7539,4.1914,-1.5273,27530,0
-8.8555,0.3242,1.0391,27425,0
-5.6758,-3.7383,-1.6016,27425,0
-7.7031,-0.6328,0.9648,27433,0
-6.5586,-3.1602,-1.8711,27433,0
-15.3711,4.9609,-0.7969,27526,0
-6.6758,-1.5898,0.7734,27421,0
-15.2539,4.9961,-0.3789,27514,0
-5.7891,-2.4336,0.5820,27436,0
-8.7070,-1.4375,-2.2148,27459,0
-5.0273,-3.1992,0.3125,27478,0
-9.8555,-0.4023,-2.2148,27412,0
-14.3008,4.5000,0.3906,27476,0
-4.5273,-3.7734,0.0078,27399,0
-13.4922,3.9258,0.6562,27478,0
-4.2578,-4.2344,-0.3008,27394,0
-12.0703,1.6250,-2.1758,27481,0
-4.1836,-4.5000,-0.6836,27388,0
-13.1094,2.5859,-2.0625,27483,0
-11.3828,2.4297,1.0039,27364,0
-13.9492,3.3906,-1.8320,27486,0
-10.2773,1.5117,1.0391,27365,0
-4.8281,-4.3477,-1.3359,27460,0
-14.6406,4.0781,-1.6016,27408,0
-5.5273,-3.8516,-1.5664,27425,0
-15.0938,4.5781,-1.2188,27425,0
-7.9727,-0.3672,1.0391,27439,0
-15.3711,4.9219,-0.8359,27404,0
-6.9023,-1.3242,0.8477,27469,0
-7.3242,-2.5859,-2.0234,27392,0
-15.3281,4.9961,-0.4531,27459,0
-8.3633,-1.7812,-2.1406,27396,0
-15.0625,4.9219,-0.1484,27472,0
-5.2539,-2.9688,0.3906,27401,0
-14.4883,4.6523,0.1992,27506,0
-4.6797,-3.6211,0.0820,27365,0
-10.6172,0.2461,-2.2930,27495,0
-4.3750,-4.0430,-0.2227,27397,0
-11.6133,1.1680,-2.2148,27464,0
-12.9180,3.5820,0.7734,27424,0
-4.2188,-4.3828,-0.4922,27441,0
-11.8867,2.8516,1.0039,27454,0
-4.2969,-4.5039,-0.8359,27425,0
-13.5664,2.9688,-1.9492,27471,0
-4.6445,-4.4258,-1.1445,27417,0
-14.3008,3.7344,-1.6797,27472,0
-9.6953,1.0898,1.1172,27472,0
-5.1406,-4.1953,-1.4102,27394,0
-8.6641,0.2109,1.0391,27475,0
-5.8281,-3.6992,-1.6797,27369,0
-15.2109,4.6914,-1.1055,27489,0
-6.6758,-3.1250,-1.9102,27376,0
-15.2930,4.9609,-0.7617,27480,0
-6.7148,-1.5547,0.7344,27372,0
-7.6250,-2.3555,-2.1016,27453,0
-5.8711,-2.3555,0.5430,27403,0
-8.6250,-1.5898,-2.1758,27401,0
-14.9062,4.8828,0.0078,27439,0
-9.6602,-0.6719,-2.2539,27395,0
-14.4062,4.6133,0.3516,27428,0
-4.6797,-3.6602,0.1211,27371,0
-13.7227,4.1172,0.5820,27432,0
-4.3789,-4.0430,-0.1836,27345,0
-11.6133,1.2070,-2.2539,27457,0
-12.8789,3.5820,0.8086,27324,0
-12.6133,2.1250,-2.1406,27447,0
-11.9570,2.8906,1.0039,27316,0
-4.3359,-4.4648,-0.7969,27316,0
-10.9609,2.1250,1.0391,27429,0
-4.6055,-4.4258,-1.1055,27350,0
-14.1445,3.5820,-1.7578,27384,0
-9.8906,1.2422,1.0781,27373,0
-14.7539,4.1914,-1.4883,27357,0
-8.8516,0.4023,1.0781,27388,0
-5.6758,-3.8125,-1.6016,27368,0
-7.8633,-0.4414,1.0039,27410,0
-6.4375,-3.2773,-1.8320,27342,0
-15.3281,4.8828,-0.8359,27428,0
-7.3594,-2.5859,-2.0234,27337,0
-15.2891,4.9961,-0.4531,27447,0
-6.0547,-2.1641,0.6172,27313,0
-8.3242,-1.8203,-2.1758,27456,0
-5.3672,-2.8164,0.3906,27353,0
-9.3164,-0.9766,-2.2539,27440,0
-14.5234,4.6914,0.1992,27390,0
-10.4258,0.0195,-2.2539,27408,0
-13.9062,4.3086,0.5039,27407,0
-4.4453,-3.9297,-0.1484,27404,0
-11.3438,0.9375,-2.2539,27428,0
-4.2578,-4.3164,-0.4141,27428,0
-12.3359,1.8555,-2.1406,27398,0
-12.1914,3.0820,0.9648,27448,0
-13.2578,2.6992,-2.0234,27393,0
-11.1875,2.3164,1.0039,27487,0
-4.5234,-4.4258,-1.0664,27376,0
-13.9883,3.4648,-1.8320,27504,0
-4.9102,-4.3477,-1.2969,27363,0
-14.6055,4.0781,-1.5273,27476,0
-9.0859,0.5938,1.0781,27399,0
-15.0664,4.5391,-1.2578,27458,0
-8.0469,-0.2891,1.0039,27391,0
-6.3320,-3.4297,-1.7930,27409,0
-7.0977,-1.2070,0.8477,27426,0
-7.2031,-2.7422,-2.0234,27406,0
-15.2500,5.0352,-0.4922,27426,0
-6.1758,-2.0117,0.6172,27412,0
-15.0664,4.9609,-0.1836,27441,0
-5.4453,-2.7422,0.4258,27368,0
-9.1953,-1.0547,-2.2539,27486,0
-4.7969,-3.3906,0.1992,27350,0
-10.2773,-0.1367,-2.2539,27350,0
-13.9883,4.3477,0.5039,27477,0
-4.4883,-3.9297,-0.1094,27344,0
-13.2227,3.7344,0.6953,27450,0
-4.2578,-4.3438,-0.4141,27379,0
-12.3047,1.8164,-2.1406,27414,0
-4.2578,-4.5039,-0.7227,27383,0
-13.2188,2.6992,-2.0234,27396,0
-11.2266,2.3164,0.9648,27371,0
-4.5273,-4.4648,-1.0664,27400,0
-10.1211,1.5117,1.0391,27396,0
-4.9102,-4.2734,-1.3359,27335,0
-14.6406,4.1172,-1.5273,27432,0
-5.5664,-3.9297,-1.5664,27323,0
-15.0664,4.5781,-1.2188,27450,0
-8.0117,-0.3672,1.0039,27311,0
-15.3320,4.9219,-0.8359,27436,0
-6.9805,-1.2852,0.8867,27329,0
-7.3242,-2.6250,-1.9844,27432,0
-15.3281,4.9961,-0.5312,27361,0
-8.3203,-1.7812,-2.1406,27404,0
-15.0625,4.9219,-0.1484,27372,0
-5.3320,-2.8945,0.3906,27372,0
-14.5625,4.6523,0.1992,27403,0
-4.7617,-3.5469,0.1992,27394,0
-10.4648,0.0547,-2.2539,27397,0
-13.8789,4.2695,0.5430,27413,0
-11.4609,1.0117,-2.2539,27362,0
-13.0742,3.6562,0.7344,27447,0
-4.2188,-4.2734,-0.4141,27339,0
-12.0703,2.9297,0.9648,27483,0
-4.2969,-4.4609,-0.7617,27328,0
-13.3789,2.8125,-2.0234,27448,0
-4.5625,-4.5039,-1.0664,27376,0
-14.1016,3.5430,-1.7930,27422,0
-9.9648,1.3203,1.0781,27372,0
-5.0273,-4.2344,-1.3711,27429,0
-8.8945,0.4023,1.0781,27384,0
-5.6719,-3.8516,-1.5664,27426,0
-15.0977,4.5781,-1.1797,27403,0
-6.4766,-3.2383,-1.8320,27402,0
-15.3320,4.9219,-0.8359,27433,0
-6.8633,-1.3633,0.8086,27365,0
-7.4375,-2.5508,-2.0625,27483,0
-6.0195,-2.1641,0.5820,27483,0
-8.3906,-1.7461,-2.2148,27354,0
-15.0234,4.9609,-0.1094,27463,0
-9.4336,-0.8242,-2.2539,27380,0
-14.5273,4.6523,0.2344,27460,0
-4.8008,-3.5469,0.1602,27384,0
-10.4609,0.0938,-2.2930,27457,0
-4.4492,-4.0430,-0.1484,27386,0
-11.5352,1.0898,-2.2930,27428,0
-12.9531,3.6172,0.7734,27406,0
-12.4922,1.9727,-2.1406,27440,0
-12.0352,2.9297,1.0039,27419,0
-4.3750,-4.4648,-0.7227,27392,0
-11.0039,2.1641,1.0039,27472,0
-4.5625,-4.4648,-1.1055,27371,0
-14.0664,3.6172,-1.7578,27489,0
-9.9336,1.3203,1.0781,27375,0
-14.7109,4.2305,-1.4492,27468,0
-8.8945,0.4023,1.0781,27377,0
-5.7148,-3.8516,-1.6406,27377,0
-7.8203,-0.4805,1.0039,27387,0
-6.5547,-3.3164,-1.8320,27387,0
-15.3281,4.9219,-0.7227,27454,0
-6.8594,-1.3984,0.8086,27400,0
-15.2500,4.9961,-0.4531,27476,0
-6.0156,-2.2031,0.6172,27422,0
-8.4336,-1.7461,-2.1758,27454,0
-5.2930,-2.9336,0.3906,27480,0
-9.4297,-0.7852,-2.2539,27423,0
-14.4492,4.6914,0.2344,27500,0
-4.7617,-3.5820,0.1211,27414,0
-13.7969,4.2695,0.5820,27507,0
-4.4844,-4.0430,-0.1484,27388,0
-11.5312,1.0508,-2.2148,27521,0
-4.2578,-4.4258,-0.4531,27407,0
-12.4961,2.0469,-2.2148,27497,0
